TF_Name,HomerID,TF_ID,Family_ID,TSource_ID,Motif_ID,MSource_ID,DBID,TF_Species,TF_Status,Family_Name,DBDs,DBD_Count,Cutoff,DBID.1,Motif_Type,MSource_Identifier,MSource_Type,MSource_Author,MSource_Year,PMID,MSource_Version,SR_Model,SR_NoThreshold,TfSource_Name,TfSource_URL,TfSource_Year,TfSource_Month,TfSource_Day,Motif,width,IC,max_score,NCcutoffScore,ICperNT
HNF1B,HNF1b(Homeobox)/PDAC-HNF1B-ChIP-Seq(GSE64557)/Homer,T209959_2.00,F223_2.00,TS12_2.00,M03245_2.00,MS33_2.00,ENSG00000275410,Homo_sapiens,D,Homeodomain,Homeobox,1,0.598692765,HNF1B_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03245_2.00,13,11.035,14.84,8.843,0.85
Lhx2,Lhx2(Homeobox)/HFSC-Lhx2-ChIP-Seq(GSE48068)/Homer,T212380_2.00,F223_2.00,TS12_2.00,M00380_2.00,MS06_2.00,ENSMUSG00000000247,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Lhx2_0953,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00380_2.00,8,4.657,7.636,2.561,0.58
Hoxa10,Hoxa10(Homeobox)/ChickenMSG-Hoxa10.Flag-ChIP-Seq(GSE86088)/Homer,T212382_2.00,F223_2.00,TS12_2.00,M00382_2.00,MS06_2.00,ENSMUSG00000000938,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Hoxa10_2318,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00382_2.00,9,1.326,4.972,3.849,0.15
Nkx2-1,Nkx2.1(Homeobox)/LungAC-Nkx2.1-ChIP-Seq(GSE43252)/Homer,T212386_2.00,F223_2.00,TS12_2.00,M09171_2.00,MS27_2.00,ENSMUSG00000001496,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,NKX21_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09171_2.00,10,7.032,10.118,5.007,0.7
Dlx3,Dlx3(Homeobox)/Kerainocytes-Dlx3-ChIP-Seq(GSE89884)/Homer,T212388_2.00,F223_2.00,TS12_2.00,M00387_2.00,MS06_2.00,ENSMUSG00000001510,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Dlx3_1030,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00387_2.00,9,3.565,6.607,1.49,0.4
Hoxd13,Hoxd13(Homeobox)/ChickenMSG-Hoxd13.Flag-ChIP-Seq(GSE86088)/Homer,T212395_2.00,F223_2.00,TS12_2.00,M03248_2.00,MS33_2.00,ENSMUSG00000001819,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Hoxd13_2,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03248_2.00,11,7.408,10.723,5.341,0.67
Pknox1,Pknox1(Homeobox)/ES-Prep1-ChIP-Seq(GSE63282)/Homer,T212401_2.00,F223_2.00,TS12_2.00,M00399_2.00,MS06_2.00,ENSMUSG00000006705,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Pknox1_2364,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00399_2.00,8,3.521,6.52,1.451,0.44
Phox2a,Phox2a(Homeobox)/Neuron-Phox2a-ChIP-Seq(GSE31456)/Homer,T212402_2.00,F223_2.00,TS12_2.00,M09564_2.00,MS28_2.00,ENSMUSG00000007946,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Neuron-Phox2a_GSE31456,Misc,HOMER,Misc,Heinz,2010,20513432,16-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09564_2.00,12,7.793,11.593,5.653,0.65
Nanog,Nanog(Homeobox)/mES-Nanog-ChIP-Seq(GSE11724)/Homer,T212403_2.00,F223_2.00,TS12_2.00,M02098_2.00,MS64_2.00,ENSMUSG00000012396,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,pTH5685,PBM,Zoo_01,PBM,Weirauch,2014,25215497,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M02098_2.00,9,1.659,5.205,5.683,0.18
Phox2b,Phox2b(Homeobox)/CLBGA-PHOX2B-ChIP-Seq(GSE90683)/Homer,T212404_2.00,F223_2.00,TS12_2.00,M00401_2.00,MS06_2.00,ENSMUSG00000012520,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Phox2b_3948,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00401_2.00,8,1.994,5.013,0.134,0.25
Nkx2-5,Nkx2.5(Homeobox)/HL1-Nkx2.5.biotin-ChIP-Seq(GSE21529)/Homer,T212407_2.00,F223_2.00,TS12_2.00,M09177_2.00,MS27_2.00,ENSMUSG00000015579,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,NKX25_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09177_2.00,10,5.928,8.79,3.833,0.59
Lhx1,Lhx1(Homeobox)/EmbryoCarcinoma-Lhx1-ChIP-Seq(GSE70957)/Homer,T212408_2.00,F223_2.00,TS12_2.00,M00405_2.00,MS06_2.00,ENSMUSG00000018698,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Lhx1_2240,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00405_2.00,9,2.884,6.426,0.784,0.32
Meis1,Meis1(Homeobox)/MastCells-Meis1-ChIP-Seq(GSE48085)/Homer,T212411_2.00,F223_2.00,TS12_2.00,M00407_2.00,MS06_2.00,ENSMUSG00000020160,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Meis1_2335,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00407_2.00,9,4.966,8.155,2.91,0.55
Hnf1b,Hnf1(Homeobox)/Liver-Foxa2-Chip-Seq(GSE25694)/Homer,T212412_2.00,F223_2.00,TS12_2.00,M00408_2.00,MS06_2.00,ENSMUSG00000020679,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Tcf2_0913,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00408_2.00,8,1.267,4.253,6.798,0.16
Barx1,Barx1(Homeobox)/Stomach-Barx1.3xFlag-ChIP-Seq(GSE69483)/Homer,T212418_2.00,F223_2.00,TS12_2.00,M00413_2.00,MS06_2.00,ENSMUSG00000021381,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Barx1_2877,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00413_2.00,10,2.972,6.273,0.835,0.3
Pitx1,Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer,T212420_2.00,F223_2.00,TS12_2.00,M09182_2.00,MS27_2.00,ENSMUSG00000021506,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,PITX1_MOUSE.H11MO.0.C,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09182_2.00,10,6.909,9.769,4.867,0.69
Otx2,Otx2(Homeobox)/EpiLC-Otx2-ChIP-Seq(GSE56098)/Homer,T212423_2.00,F223_2.00,TS12_2.00,M00418_2.00,MS06_2.00,ENSMUSG00000021848,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Otx2_3441,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00418_2.00,8,2.993,6.339,0.939,0.37
Nkx3-1,Nkx3.1(Homeobox)/LNCaP-Nkx3.1-ChIP-Seq(GSE28264)/Homer,T212425_2.00,F223_2.00,TS12_2.00,M09184_2.00,MS27_2.00,ENSMUSG00000022061,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,NKX31_MOUSE.H11MO.0.C,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09184_2.00,12,6.284,10.596,4.16,0.52
Six2,Six2(Homeobox)/NephronProgenitor-Six2-ChIP-Seq(GSE39837)/Homer,T212432_2.00,F223_2.00,TS12_2.00,M09185_2.00,MS27_2.00,ENSMUSG00000024134,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,SIX2_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09185_2.00,14,7.691,12.387,5.577,0.55
Lhx3,Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer,T212446_2.00,F223_2.00,TS12_2.00,M09570_2.00,MS28_2.00,ENSMUSG00000026934,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Neuron-Lhx3_GSE31456,Misc,HOMER,Misc,Heinz,2010,20513432,16-Jan,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09570_2.00,10,6.735,9.446,4.812,0.67
Nkx2-2,Nkx2.2(Homeobox)/NPC-Nkx2.2-ChIP-Seq(GSE61673)/Homer,T212449_2.00,F223_2.00,TS12_2.00,M00438_2.00,MS06_2.00,ENSMUSG00000027434,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Nkx2-2_2823,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00438_2.00,9,2.302,5.39,0.348,0.26
Hnf1a,Hnf1(Homeobox)/Liver-Foxa2-Chip-Seq(GSE25694)/Homer,T212455_2.00,F223_2.00,TS12_2.00,M00171_2.00,MS02_2.00,ENSMUSG00000029556,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Tcf1_2666,PBM,Badis09,PBM,Badis,2009,19443739,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00171_2.00,8,3.076,5.874,1.043,0.38
Pdx1,Pdx1(Homeobox)/Islet-Pdx1-ChIP-Seq(SRA008281)/Homer,T212457_2.00,F223_2.00,TS12_2.00,M00446_2.00,MS06_2.00,ENSMUSG00000029644,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Ipf1_3815,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00446_2.00,8,1.812,4.956,4.498,0.23
Cdx2,Cdx2(Homeobox)/mES-Cdx2-ChIP-Seq(GSE14586)/Homer,T212458_2.00,F223_2.00,TS12_2.00,M09193_2.00,MS27_2.00,ENSMUSG00000029646,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,CDX2_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09193_2.00,12,7.961,11.975,5.739,0.66
Six4,Six4(Homeobox)/MCF7-SIX4-ChIP-Seq(Encode)/Homer,T212475_2.00,F223_2.00,TS12_2.00,M09198_2.00,MS27_2.00,ENSMUSG00000034460,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,SIX4_MOUSE.H11MO.0.C,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09198_2.00,14,5.052,11.409,2.778,0.36
Nkx6-1,Nkx6.1(Homeobox)/Islet-Nkx6.1-ChIP-Seq(GSE40975)/Homer,T212481_2.00,F223_2.00,TS12_2.00,M00466_2.00,MS06_2.00,ENSMUSG00000035187,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Nkx6-1_2825,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00466_2.00,9,3.306,6.738,1.267,0.37
Hoxc9,Hoxc9(Homeobox)/Ainv15-Hoxc9-ChIP-Seq(GSE21812)/Homer,T212486_2.00,F223_2.00,TS12_2.00,M08137_2.00,MS31_2.00,ENSMUSG00000036139,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,MA0485.1,ChIP-seq,JASPAR,JASPAR,Mathelier,2014,24194598,14-Aug,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M08137_2.00,13,9.165,13.474,7.122,0.7
Hoxa13,Hoxa13(Homeobox)/ChickenMSG-Hoxa13.Flag-ChIP-Seq(GSE86088)/Homer,T212489_2.00,F223_2.00,TS12_2.00,M00473_2.00,MS06_2.00,ENSMUSG00000038203,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Hoxa13_3126,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00473_2.00,9,2.938,6.804,0.873,0.33
Hoxa11,Hoxa11(Homeobox)/ChickenMSG-Hoxa11.Flag-ChIP-Seq(GSE86088)/Homer,T212490_2.00,F223_2.00,TS12_2.00,M00474_2.00,MS06_2.00,ENSMUSG00000038210,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Hoxa11_2218,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00474_2.00,9,1.025,4.637,9.031,0.11
Hoxa9,Hoxa9(Homeobox)/ChickenMSG-Hoxa9.Flag-ChIP-Seq(GSE86088)/Homer,T212491_2.00,F223_2.00,TS12_2.00,M08138_2.00,MS31_2.00,ENSMUSG00000038227,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,MA0594.1,ChIP-seq,JASPAR,JASPAR,Mathelier,2014,24194598,14-Aug,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M08138_2.00,11,9.189,12.464,7.107,0.84
Hoxb4,Hoxb4(Homeobox)/ES-Hoxb4-ChIP-Seq(GSE34014)/Homer,T212494_2.00,F223_2.00,TS12_2.00,M09204_2.00,MS27_2.00,ENSMUSG00000038692,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,HXB4_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09204_2.00,8,5.939,8.237,3.914,0.74
Pbx3,Pbx3(Homeobox)/GM12878-PBX3-ChIP-Seq(GSE32465)/Homer,T212496_2.00,F223_2.00,TS12_2.00,M09205_2.00,MS27_2.00,ENSMUSG00000038718,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,PBX3_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09205_2.00,14,7.8,12.435,5.716,0.56
Isl1,Isl1(Homeobox)/Neuron-Isl1-ChIP-Seq(GSE31456)/Homer,T212514_2.00,F223_2.00,TS12_2.00,M09209_2.00,MS27_2.00,ENSMUSG00000042258,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,ISL1_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09209_2.00,9,4.835,7.977,2.808,0.54
Hoxd11,Hoxd11(Homeobox)/ChickenMSG-Hoxd11.Flag-ChIP-Seq(GSE86088)/Homer,T212516_2.00,F223_2.00,TS12_2.00,M00493_2.00,MS06_2.00,ENSMUSG00000042499,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Hoxd11_3873,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00493_2.00,8,0.947,4.371,6.058,0.12
Prop1,Prop1(Homeobox)/GHFT1-PROP1.biotin-ChIP-Seq(GSE77302)/Homer,T212522_2.00,F223_2.00,TS12_2.00,M00498_2.00,MS06_2.00,ENSMUSG00000044542,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Prop1_3949,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00498_2.00,7,1.825,5.089,7.888,0.26
Tgif1,Tgif1(Homeobox)/mES-Tgif1-ChIP-Seq(GSE55404)/Homer,T212524_2.00,F223_2.00,TS12_2.00,M09211_2.00,MS27_2.00,ENSMUSG00000047407,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,TGIF1_MOUSE.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,14-Jul,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09211_2.00,9,7.402,10.194,5.081,0.82
Duxbl1,Duxbl(Homeobox)/NIH3T3-Duxbl.HA-ChIP-Seq(GSE119782)/Homer,T212526_2.00,F223_2.00,TS12_2.00,M02099_2.00,MS64_2.00,ENSMUSG00000048502,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,pTH6453,PBM,Zoo_01,PBM,Weirauch,2014,25215497,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M02099_2.00,9,3.651,6.854,1.602,0.41
Nkx3-2,Bapx1(Homeobox)/VertebralCol-Bapx1-ChIP-Seq(GSE36672)/Homer,T212530_2.00,F223_2.00,TS12_2.00,M00506_2.00,MS06_2.00,ENSMUSG00000049691,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Bapx1_2343,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00506_2.00,9,3.166,6.519,1.145,0.35
Hoxd10,Hoxd10(Homeobox)/ChickenMSG-Hoxd10.Flag-ChIP-Seq(GSE86088)/Homer,T212534_2.00,F223_2.00,TS12_2.00,M00509_2.00,MS06_2.00,ENSMUSG00000050368,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Hoxd10_2368,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00509_2.00,8,0.694,3.829,1.885,0.09
Six1,Six1(Homeobox)/Myoblast-Six1-ChIP-Chip(GSE20150)/Homer,T212537_2.00,F223_2.00,TS12_2.00,M00512_2.00,MS06_2.00,ENSMUSG00000051367,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Six1_0935,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00512_2.00,10,2.823,6.363,0.833,0.28
En1,En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)/Homer,T212550_2.00,F223_2.00,TS12_2.00,M00519_2.00,MS06_2.00,ENSMUSG00000058665,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,En1_3123,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00519_2.00,7,1.04,4.097,0.784,0.15
Tgif2,Tgif2(Homeobox)/mES-Tgif2-ChIP-Seq(GSE55404)/Homer,T212556_2.00,F223_2.00,TS12_2.00,M00521_2.00,MS06_2.00,ENSMUSG00000062175,Mus_musculus,D,Homeodomain,Homeobox,1,0.598692765,Tgif2_3451,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SimilarityRegression,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00521_2.00,10,4.95,7.959,2.907,0.49
PAX6,"PAX6(Paired,Homeobox)/Forebrain-Pax6-ChIP-Seq(GSE66961)/Homer",T237339_2.00,F230_2.00,TS12_2.00,M03291_2.00,MS33_2.00,ENSG00000007372,Homo_sapiens,D,"Homeodomain,Paired box","Homeobox,PAX",2,0.7,PAX6_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03291_2.00,19,12.518,18.719,10.329,0.66
PAX3,"PAX3:FKHR-fusion(Paired,Homeobox)/Rh4-PAX3:FKHR-ChIP-Seq(GSE19063)/Homer",T237343_2.00,F230_2.00,TS12_2.00,M00352_2.00,MS04_2.00,ENSG00000135903,Homo_sapiens,D,"Homeodomain,Paired box","Homeobox,PAX",2,0.7,PAX3_G48R,PBM,Barrera2016,PBM,Barrera,2016,27013732,NULL,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00352_2.00,8,6.432,8.466,4.092,0.8
Pax7,"Pax7(Paired,Homeobox)/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer",T237408_2.00,F230_2.00,TS12_2.00,M00541_2.00,MS06_2.00,ENSMUSG00000028736,Mus_musculus,D,"Homeodomain,Paired box","Homeobox,PAX",2,0.7,Pax7_3783,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00541_2.00,8,2.116,5.248,0.129,0.26
Pax7,"Pax7(Paired,Homeobox),longest/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer",T237408_2.00,F230_2.00,TS12_2.00,M00541_2.00,MS06_2.00,ENSMUSG00000028736,Mus_musculus,D,"Homeodomain,Paired box","Homeobox,PAX",2,0.7,Pax7_3783,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00541_2.00,8,2.116,5.248,0.129,0.26
Pax7,"Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer",T237408_2.00,F230_2.00,TS12_2.00,M00541_2.00,MS06_2.00,ENSMUSG00000028736,Mus_musculus,D,"Homeodomain,Paired box","Homeobox,PAX",2,0.7,Pax7_3783,PBM,Berger08,PBM,Berger,2008,18585359,NULL,SequenceIdentity,TRUE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00541_2.00,8,2.116,5.248,0.129,0.26
POU3F2,"OCT:OCT(POU,Homeobox,IR1)/NPC-Brn2-ChIP-Seq(GSE35496)/Homer",T238196_2.00,F231_2.00,TS12_2.00,M03313_2.00,MS33_2.00,ENSG00000184486,Homo_sapiens,D,"Homeodomain,POU","Homeobox,Pou",2,0.993464052,POU3F2_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SequenceIdentity,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03313_2.00,13,6.898,12.551,4.663,0.53
POU3F1,"OCT:OCT-short(POU,Homeobox)/NPC-OCT6-ChIP-Seq(GSE43916)/Homer",T238197_2.00,F231_2.00,TS12_2.00,M03315_2.00,MS33_2.00,ENSG00000185668,Homo_sapiens,D,"Homeodomain,POU","Homeobox,Pou",2,0.993464052,POU3F1_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SequenceIdentity,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03315_2.00,12,8.099,12.338,5.884,0.67
POU3F1,"OCT:OCT(POU,Homeobox)/NPC-OCT6-ChIP-Seq(GSE43916)/Homer",T238197_2.00,F231_2.00,TS12_2.00,M03315_2.00,MS33_2.00,ENSG00000185668,Homo_sapiens,D,"Homeodomain,POU","Homeobox,Pou",2,0.993464052,POU3F1_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SequenceIdentity,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03315_2.00,12,8.099,12.338,5.884,0.67
POU3F3,"OCT:OCT(POU,Homeobox)/NPC-Brn1-ChIP-Seq(GSE35496)/Homer",T238199_2.00,F231_2.00,TS12_2.00,M03319_2.00,MS33_2.00,ENSG00000198914,Homo_sapiens,D,"Homeodomain,POU","Homeobox,Pou",2,0.993464052,POU3F3_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,13-Jan,SequenceIdentity,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M03319_2.00,13,9.149,13.608,6.89,0.7
POU5F1,"OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer",T238200_2.00,F231_2.00,TS12_2.00,M05501_2.00,MS62_2.00,ENSG00000204531,Homo_sapiens,D,"Homeodomain,POU","Homeobox,Pou",2,0.993464052,POU5F1_FL_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,17-Apr,SequenceIdentity,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M05501_2.00,16,12.259,15.553,10.411,0.77
Pou1f1,Pit1(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer,T238373_2.00,F231_2.00,TS12_2.00,M02238_2.00,MS64_2.00,ENSMUSG00000004842,Mus_musculus,D,"Homeodomain,POU","Homeobox,Pou",2,0.993464052,pTH6507,PBM,Zoo_01,PBM,Weirauch,2014,25215497,NULL,SequenceIdentity,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M02238_2.00,9,3.546,7.066,1.539,0.39
Pou1f1,Pit1+1bp(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer,T238373_2.00,F231_2.00,TS12_2.00,M00801_2.00,MS17_2.00,ENSMUSG00000004842,Mus_musculus,D,"Homeodomain,POU","Homeobox,Pou",2,0.993464052,pTH3818,PBM,DREAM_contest,PBM,Weirauch,2013,23354101,NULL,SequenceIdentity,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M00801_2.00,10,2.872,6.568,0.758,0.29
Pou2f2,"Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer",T238374_2.00,F231_2.00,TS12_2.00,M09589_2.00,MS28_2.00,ENSMUSG00000008496,Mus_musculus,D,"Homeodomain,POU","Homeobox,Pou",2,0.993464052,Bcell-Oct2_GSE21512,Misc,HOMER,Misc,Heinz,2010,20513432,16-Jan,SequenceIdentity,FALSE,Ensembl,http://www.ensembl.org/,2018,Dec,8,M09589_2.00,10,10.305,12.818,8.246,1.03
